"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY","DEP_DEL15","TAXI_OUT","TAXI_IN","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15",
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1300",-1.00,0.00,57.00,9.00,"1454",32.00,32.00,1.00,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1403",62.00,1.00,22.00,6.00,"1521",59.00,59.00,1.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1258",-3.00,0.00,15.00,6.00,"1410",-12.00,0.00,0.00,
2019,1,2,23,6,2019-02-23,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1236",-4.00,0.00,15.00,5.00,"1347",-12.00,0.00,0.00,
2019,1,2,24,7,2019-02-24,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1208",-3.00,0.00,16.00,9.00,"1326",-7.00,0.00,0.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1348",47.00,1.00,17.00,42.00,"1547",85.00,85.00,1.00,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1305",4.00,0.00,13.00,6.00,"1411",-11.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1425",84.00,1.00,12.00,7.00,"1533",71.00,71.00,1.00,
2019,1,2,28,4,2019-02-28,"9E",20363,"9E","5083",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","1404",63.00,1.00,11.00,13.00,"1514",52.00,52.00,1.00,
2019,1,2,1,5,2019-02-01,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2102",17.00,1.00,21.00,8.00,"2218",6.00,6.00,0.00,
2019,1,2,4,1,2019-02-04,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2036",-9.00,0.00,17.00,5.00,"2150",-22.00,0.00,0.00,
2019,1,2,5,2,2019-02-05,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2036",-9.00,0.00,11.00,8.00,"2143",-29.00,0.00,0.00,
2019,1,2,6,3,2019-02-06,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2034",-11.00,0.00,17.00,7.00,"2139",-33.00,0.00,0.00,
2019,1,2,7,4,2019-02-07,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2051",6.00,0.00,17.00,9.00,"2201",-11.00,0.00,0.00,
2019,1,2,8,5,2019-02-08,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2035",-10.00,0.00,16.00,5.00,"2145",-27.00,0.00,0.00,
2019,1,2,10,7,2019-02-10,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2041",2.00,0.00,11.00,6.00,"2146",-20.00,0.00,0.00,
2019,1,2,11,1,2019-02-11,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2030",-15.00,0.00,33.00,11.00,"2158",-14.00,0.00,0.00,
2019,1,2,12,2,2019-02-12,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","",,,,,"",,,,
2019,1,2,13,3,2019-02-13,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2304",139.00,1.00,14.00,6.00,"0018",126.00,126.00,1.00,
2019,1,2,14,4,2019-02-14,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2038",-7.00,0.00,17.00,6.00,"2153",-19.00,0.00,0.00,
2019,1,2,15,5,2019-02-15,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2146",61.00,1.00,14.00,5.00,"2256",44.00,44.00,1.00,
2019,1,2,18,1,2019-02-18,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","",,,,,"",,,,
2019,1,2,19,2,2019-02-19,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2034",-11.00,0.00,12.00,7.00,"2142",-30.00,0.00,0.00,
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","",,,,,"",,,,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2052",7.00,0.00,19.00,6.00,"2204",-8.00,0.00,0.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2042",-3.00,0.00,18.00,5.00,"2154",-18.00,0.00,0.00,
2019,1,2,24,7,2019-02-24,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2147",68.00,1.00,16.00,6.00,"2308",62.00,62.00,1.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2133",48.00,1.00,17.00,5.00,"2254",42.00,42.00,1.00,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2028",-17.00,0.00,15.00,6.00,"2139",-33.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2035",-10.00,0.00,10.00,18.00,"2143",-29.00,0.00,0.00,
2019,1,2,28,4,2019-02-28,"9E",20363,"9E","5086",14100,1410005,"PHL","Philadelphia, PA","PA",10721,1072102,"BOS","Boston, MA","MA","2059",14.00,0.00,19.00,8.00,"2209",-3.00,0.00,0.00,
2019,1,2,1,5,2019-02-01,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0904",-10.00,0.00,17.00,7.00,"1056",-14.00,0.00,0.00,
2019,1,2,2,6,2019-02-02,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0755",-5.00,0.00,13.00,6.00,"0949",-8.00,0.00,0.00,
2019,1,2,4,1,2019-02-04,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0917",3.00,0.00,11.00,7.00,"1110",0.00,0.00,0.00,
2019,1,2,5,2,2019-02-05,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0907",-7.00,0.00,20.00,8.00,"1110",0.00,0.00,0.00,
2019,1,2,6,3,2019-02-06,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0902",-12.00,0.00,21.00,9.00,"1056",-14.00,0.00,0.00,
2019,1,2,7,4,2019-02-07,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0917",3.00,0.00,23.00,11.00,"1115",5.00,5.00,0.00,
2019,1,2,8,5,2019-02-08,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,15.00,6.00,"1053",-17.00,0.00,0.00,
2019,1,2,9,6,2019-02-09,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0906",-8.00,0.00,14.00,10.00,"1043",-26.00,0.00,0.00,
2019,1,2,10,7,2019-02-10,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0658",-2.00,0.00,12.00,7.00,"0837",-24.00,0.00,0.00,
2019,1,2,11,1,2019-02-11,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,12.00,10.00,"1048",-22.00,0.00,0.00,
2019,1,2,12,2,2019-02-12,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,15.00,9.00,"1047",-23.00,0.00,0.00,
2019,1,2,13,3,2019-02-13,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0953",39.00,1.00,14.00,6.00,"1128",18.00,18.00,1.00,
2019,1,2,14,4,2019-02-14,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0907",-7.00,0.00,16.00,8.00,"1052",-18.00,0.00,0.00,
2019,1,2,15,5,2019-02-15,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0910",-4.00,0.00,17.00,7.00,"1113",3.00,3.00,0.00,
2019,1,2,16,6,2019-02-16,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0753",-7.00,0.00,12.00,6.00,"0928",-29.00,0.00,0.00,
2019,1,2,18,1,2019-02-18,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0907",-7.00,0.00,17.00,44.00,"1138",28.00,28.00,1.00,
2019,1,2,19,2,2019-02-19,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0908",-6.00,0.00,19.00,9.00,"1052",-18.00,0.00,0.00,
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0912",-2.00,0.00,11.00,8.00,"1048",-22.00,0.00,0.00,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,13.00,47.00,"1128",18.00,18.00,1.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0908",-6.00,0.00,13.00,6.00,"1046",-24.00,0.00,0.00,
2019,1,2,23,6,2019-02-23,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0910",-4.00,0.00,11.00,8.00,"1047",-22.00,0.00,0.00,
2019,1,2,24,7,2019-02-24,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0653",-7.00,0.00,14.00,9.00,"0838",-23.00,0.00,0.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0955",41.00,1.00,27.00,6.00,"1204",54.00,54.00,1.00,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,27.00,9.00,"1106",-4.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","0909",-5.00,0.00,21.00,10.00,"1059",-11.00,0.00,0.00,
2019,1,2,28,4,2019-02-28,"9E",20363,"9E","5094",14492,1449202,"RDU","Raleigh/Durham, NC","NC",10721,1072102,"BOS","Boston, MA","MA","1032",78.00,1.00,21.00,12.00,"1222",72.00,72.00,1.00,
2019,1,2,1,5,2019-02-01,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1150",0.00,0.00,21.00,8.00,"1359",-9.00,0.00,0.00,
2019,1,2,4,1,2019-02-04,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1148",-2.00,0.00,19.00,5.00,"1347",-21.00,0.00,0.00,
2019,1,2,5,2,2019-02-05,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1147",-3.00,0.00,22.00,5.00,"1347",-21.00,0.00,0.00,
2019,1,2,6,3,2019-02-06,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1142",-8.00,0.00,9.00,4.00,"1334",-34.00,0.00,0.00,
2019,1,2,7,4,2019-02-07,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1207",17.00,1.00,19.00,4.00,"1408",0.00,0.00,0.00,
2019,1,2,8,5,2019-02-08,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1142",-8.00,0.00,21.00,6.00,"1405",-3.00,0.00,0.00,
2019,1,2,10,7,2019-02-10,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1145",-5.00,0.00,26.00,7.00,"1402",-6.00,0.00,0.00,
2019,1,2,11,1,2019-02-11,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1139",-11.00,0.00,27.00,5.00,"1356",-12.00,0.00,0.00,
2019,1,2,12,2,2019-02-12,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1141",-9.00,0.00,16.00,7.00,"1353",-15.00,0.00,0.00,
2019,1,2,13,3,2019-02-13,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1207",17.00,1.00,18.00,7.00,"1430",22.00,22.00,1.00,
2019,1,2,14,4,2019-02-14,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1146",-4.00,0.00,16.00,4.00,"1343",-25.00,0.00,0.00,
2019,1,2,15,5,2019-02-15,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1151",1.00,0.00,20.00,6.00,"1354",-14.00,0.00,0.00,
2019,1,2,18,1,2019-02-18,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1233",43.00,1.00,53.00,7.00,"1534",86.00,86.00,1.00,
2019,1,2,19,2,2019-02-19,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1144",-6.00,0.00,26.00,5.00,"1407",-1.00,0.00,0.00,
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1137",-13.00,0.00,18.00,4.00,"1343",-25.00,0.00,0.00,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1223",33.00,1.00,22.00,4.00,"1444",36.00,36.00,1.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1138",-12.00,0.00,19.00,4.00,"1345",-23.00,0.00,0.00,
2019,1,2,24,7,2019-02-24,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1150",0.00,0.00,29.00,10.00,"1421",13.00,13.00,0.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1240",50.00,1.00,23.00,11.00,"1450",42.00,42.00,1.00,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1147",-3.00,0.00,25.00,3.00,"1353",-15.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1140",-10.00,0.00,20.00,9.00,"1346",-22.00,0.00,0.00,
2019,1,2,28,4,2019-02-28,"9E",20363,"9E","5096",10721,1072102,"BOS","Boston, MA","MA",14492,1449202,"RDU","Raleigh/Durham, NC","NC","1308",78.00,1.00,16.00,4.00,"1510",62.00,62.00,1.00,
2019,1,2,1,5,2019-02-01,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2341",123.00,1.00,21.00,7.00,"0116",107.00,107.00,1.00,
2019,1,2,4,1,2019-02-04,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2132",-6.00,0.00,20.00,4.00,"2303",-26.00,0.00,0.00,
2019,1,2,5,2,2019-02-05,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2130",-8.00,0.00,25.00,6.00,"2309",-20.00,0.00,0.00,
2019,1,2,6,3,2019-02-06,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2135",-3.00,0.00,13.00,8.00,"2314",-15.00,0.00,0.00,
2019,1,2,7,4,2019-02-07,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2158",20.00,1.00,14.00,6.00,"2328",-1.00,0.00,0.00,
2019,1,2,8,5,2019-02-08,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2132",-6.00,0.00,18.00,7.00,"2311",-18.00,0.00,0.00,
2019,1,2,11,1,2019-02-11,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2130",-8.00,0.00,12.00,4.00,"2300",-29.00,0.00,0.00,
2019,1,2,12,2,2019-02-12,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","",,,,,"",,,,
2019,1,2,13,3,2019-02-13,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","",,,,,"",,,,
2019,1,2,14,4,2019-02-14,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2133",-5.00,0.00,17.00,8.00,"2306",-23.00,0.00,0.00,
2019,1,2,15,5,2019-02-15,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2244",66.00,1.00,16.00,5.00,"0014",45.00,45.00,1.00,
2019,1,2,18,1,2019-02-18,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2217",39.00,1.00,36.00,9.00,"0015",46.00,46.00,1.00,
2019,1,2,19,2,2019-02-19,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2125",-13.00,0.00,26.00,5.00,"2309",-20.00,0.00,0.00,
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2151",13.00,0.00,49.00,3.00,"0001",32.00,32.00,1.00,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2131",-7.00,0.00,18.00,7.00,"2315",-14.00,0.00,0.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2132",-6.00,0.00,20.00,4.00,"2307",-22.00,0.00,0.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2145",7.00,0.00,27.00,26.00,"2351",22.00,22.00,1.00,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2142",4.00,0.00,19.00,5.00,"2321",-8.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2131",-7.00,0.00,44.00,4.00,"2343",14.00,14.00,0.00,
2019,1,2,28,4,2019-02-28,"9E",20363,"9E","5011",10721,1072102,"BOS","Boston, MA","MA",10792,1079206,"BUF","Buffalo, NY","NY","2134",-4.00,0.00,17.00,5.00,"2310",-19.00,0.00,0.00,
2019,1,2,1,5,2019-02-01,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0639",-6.00,0.00,23.00,8.00,"0806",-25.00,0.00,0.00,
2019,1,2,4,1,2019-02-04,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0645",0.00,0.00,11.00,7.00,"0756",-35.00,0.00,0.00,
2019,1,2,5,2,2019-02-05,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0641",-4.00,0.00,9.00,6.00,"0750",-41.00,0.00,0.00,
2019,1,2,6,3,2019-02-06,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0634",-11.00,0.00,16.00,11.00,"0802",-29.00,0.00,0.00,
2019,1,2,7,4,2019-02-07,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0633",-12.00,0.00,25.00,11.00,"0811",-20.00,0.00,0.00,
2019,1,2,8,5,2019-02-08,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0644",-1.00,0.00,13.00,10.00,"0801",-30.00,0.00,0.00,
2019,1,2,11,1,2019-02-11,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0636",-9.00,0.00,20.00,9.00,"0759",-32.00,0.00,0.00,
2019,1,2,12,2,2019-02-12,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0638",-7.00,0.00,24.00,8.00,"0806",-25.00,0.00,0.00,
2019,1,2,13,3,2019-02-13,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0640",-5.00,0.00,43.00,8.00,"0834",3.00,3.00,0.00,
2019,1,2,14,4,2019-02-14,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","",,,,,"",,,,
2019,1,2,15,5,2019-02-15,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0640",-5.00,0.00,15.00,8.00,"0758",-33.00,0.00,0.00,
2019,1,2,18,1,2019-02-18,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0641",-4.00,0.00,68.00,18.00,"0902",31.00,31.00,1.00,
2019,1,2,19,2,2019-02-19,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0702",17.00,1.00,20.00,14.00,"0826",-5.00,0.00,0.00,
2019,1,2,20,3,2019-02-20,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0633",-12.00,0.00,15.00,22.00,"0801",-30.00,0.00,0.00,
2019,1,2,21,4,2019-02-21,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0635",-10.00,0.00,9.00,42.00,"0821",-10.00,0.00,0.00,
2019,1,2,22,5,2019-02-22,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0640",-5.00,0.00,17.00,8.00,"0758",-33.00,0.00,0.00,
2019,1,2,25,1,2019-02-25,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","",,,,,"",,,,
2019,1,2,26,2,2019-02-26,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0638",-7.00,0.00,21.00,16.00,"0814",-17.00,0.00,0.00,
2019,1,2,27,3,2019-02-27,"9E",20363,"9E","5016",10792,1079206,"BUF","Buffalo, NY","NY",10721,1072102,"BOS","Boston, MA","MA","0635",-10.00,0.00,19.00,8.00,"0755",-36.00,0.00,0.00,
